"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation..m.","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","mx","my","optional"
"2194",314803,"Togiak Valley","United States","Volcanic field",NA,NA,"Alaska","Alaska (western)",59.2,-160.08,300,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-160.08,59.2,TRUE
"2195",314804,"Ingrichuak Hills","United States","Pyroclastic cone(s)",NA,NA,"Alaska","Alaska (western)",62.22,-164.3,188,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-164.3,62.22,TRUE
"2196",314805,"Selawik Hills","United States","Pyroclastic cone(s)",NA,NA,"Alaska","Alaska (western)",66.033,-160.067,365,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-160.067,66.033,TRUE
"2197",314806,"Espenberg","United States","Volcanic field",NA,NA,"Alaska","Alaska (western)",66.35,-164.33,243,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-164.33,66.35,TRUE
"2198",315010,"Sanford","United States","Shield",NA,NA,"Alaska","Alaska (eastern)",62.213,-144.13,4959,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",18.5115642547607,-51.0168037414551,309.547210693359,-144.13,62.213,TRUE
"2199",315021,"Gordon","United States","Pyroclastic cone(s)",NA,NA,"Alaska","Alaska (eastern)",62.13,-143.08,2755,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",22.5677661895752,-44.6997489929199,223.076446533203,-143.08,62.13,TRUE
"2200",315800,"Prindle","United States","Pyroclastic cone",NA,NA,"Alaska","Alaska (eastern)",63.716,-141.634,1245,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-141.634,63.716,TRUE
"2201",315801,"Capital","United States","Shield",NA,NA,"Alaska","Alaska (eastern)",62.43,-144.12,2356,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",17.3435001373291,-56.2535972595215,319.036254882812,-144.12,62.43,TRUE
"2202",315802,"Jumbo Dome","United States","Lava dome",NA,NA,"Alaska","Alaska (eastern)",63.966,-148.685,1369,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",43.5914535522461,-111.240898132324,222.458633422852,-148.685,63.966,TRUE
"2203",315803,"Drum","United States","Stratovolcano",NA,NA,"Alaska","Alaska (eastern)",62.12,-144.63,3661,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",16.8838329315186,-42.5375747680664,314.07275390625,-144.63,62.12,TRUE
"2204",315804,"Tanada","United States","Shield",NA,NA,"Alaska","Alaska (eastern)",62.3,-143.52,2816,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-143.52,62.3,TRUE
"2205",315805,"Jarvis","United States","Stratovolcano",NA,NA,"Alaska","Alaska (eastern)",62.024,-143.619,4112,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",19.1828727722168,-46.5461158752441,257.498321533203,-143.619,62.024,TRUE
"2206",315808,"Basalt Knob","United States","Cone",NA,NA,"Alaska","Alaska (eastern)",58.03,-136.33,100,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-136.33,58.03,TRUE
"2207",315809,"Skookum Creek","United States","Lava dome(s)",NA,NA,"Alaska","Alaska (eastern)",62.4,-143.147,2172,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,-143.147,62.4,TRUE
